timestamp,x,y,yaw
1779877203.208050013,-0.023227,4.326614,1.386229
1779877203.228015900,-0.023479,4.325260,1.384940
1779877203.247983694,-0.023737,4.323889,1.383671
1779877203.267958879,-0.032063,4.320967,1.392239
1779877203.288107634,-0.032317,4.319557,1.391150
1779877203.308105469,-0.032574,4.318145,1.390255
1779877203.328075886,-0.032833,4.316725,1.389383
1779877203.348072767,-0.033096,4.315290,1.388571
1779877203.368073225,-0.028987,4.312137,1.397496
1779877203.388052940,-0.029237,4.310715,1.396783
1779877203.408039570,-0.029488,4.309301,1.396125
1779877203.428007364,-0.029737,4.307895,1.395473
1779877203.447984457,-0.029986,4.306498,1.394822
1779877203.467978954,-0.040577,4.307857,1.402452
1779877203.487959385,-0.040809,4.306509,1.401860
1779877203.507953882,-0.041037,4.305189,1.401318
1779877203.527937174,-0.041261,4.303897,1.400838
1779877203.548091650,-0.041482,4.302621,1.400426
1779877203.568066359,-0.043300,4.302149,1.407720
1779877203.588043451,-0.043502,4.300932,1.407520
1779877203.608012676,-0.043701,4.299738,1.407477
1779877203.628020048,-0.043896,4.298566,1.407522
1779877203.647999763,-0.044087,4.297419,1.407584
1779877203.667947054,-0.044275,4.296279,1.407756
1779877203.687952995,-0.057559,4.297551,1.414656
1779877203.707917929,-0.057738,4.296412,1.415019
1779877203.737911701,-0.058007,4.294704,1.415712
1779877203.747890472,-0.058095,4.294139,1.415997
1779877203.777882576,-0.045398,4.289963,1.424752
1779877203.788067102,-0.045486,4.289358,1.425079
1779877203.808029175,-0.045660,4.288165,1.425824
1779877203.828025818,-0.045836,4.286951,1.426676
1779877203.848003149,-0.046013,4.285718,1.427540
1779877203.867967129,-0.041567,4.285226,1.435498
1779877203.887966633,-0.041739,4.283954,1.436475
1779877203.907946587,-0.041912,4.282666,1.437492
1779877203.937907457,-0.042173,4.280704,1.439118
1779877203.947907925,-0.042261,4.280035,1.439677
1779877203.977881432,-0.034830,4.278490,1.447967
1779877203.997875690,-0.034992,4.277175,1.449115
1779877204.017844200,-0.035153,4.275866,1.450255
1779877204.028017998,-0.035233,4.275205,1.450835
1779877204.047993660,-0.035390,4.273905,1.451942
1779877204.067994833,-0.022083,4.272085,1.459721
1779877204.087964296,-0.022224,4.270833,1.460856
1779877204.107958555,-0.022361,4.269605,1.461986
1779877204.127931356,-0.022493,4.268404,1.463130
1779877204.147924900,-0.022622,4.267227,1.464356
1779877204.167904615,-0.010727,4.266487,1.472649
1779877204.197871685,-0.010894,4.264799,1.474553
1779877204.217839479,-0.011000,4.263713,1.475944
1779877204.237841129,-0.011102,4.262651,1.477325
1779877204.257808447,-0.011200,4.261616,1.478702
1779877204.277802706,-0.002688,4.261823,1.487095
1779877204.287956238,-0.002731,4.261317,1.487830
1779877204.307953596,-0.002814,4.260322,1.489241
1779877204.327955484,-0.002895,4.259344,1.490608
1779877204.347922087,-0.002972,4.258387,1.491948
1779877204.377892256,0.006169,4.257709,1.500632
1779877204.397866011,0.006104,4.256780,1.501939
1779877204.417869329,0.006040,4.255863,1.503230
1779877204.437829733,0.005979,4.254959,1.504486
1779877204.457829714,0.005919,4.254065,1.505702
1779877204.477799177,0.018054,4.253843,1.514323
1779877204.497777700,0.018004,4.252964,1.515581
1779877204.517775536,0.017956,4.252092,1.516950
1779877204.527920961,0.017932,4.251656,1.517630
1779877204.547889948,0.017886,4.250797,1.518986
1779877204.577859640,0.026961,4.249644,1.529435
1779877204.597860336,0.026926,4.248799,1.530869
1779877204.617833853,0.026893,4.247960,1.532212
1779877204.637801170,0.026861,4.247129,1.533514
1779877204.657799244,0.026830,4.246301,1.534683
1779877204.677768707,0.034475,4.245196,1.544802
1779877204.687779427,0.034465,4.244784,1.545208
1779877204.707746267,0.034444,4.243962,1.545821
1779877204.737885237,0.034413,4.242722,1.546273
1779877204.757858038,0.034393,4.241904,1.546180
1779877204.777833462,0.036243,4.241630,1.554819
1779877204.797805548,0.036230,4.240806,1.554284
1779877204.817798615,0.036216,4.239980,1.553558
1779877204.837781429,0.036202,4.239152,1.552645
1779877204.857744217,0.036186,4.238323,1.551689
1779877204.877740622,0.034913,4.237875,1.559280
1779877204.897713423,0.034903,4.237065,1.558233
1779877204.917682648,0.034893,4.236263,1.557140
1779877204.937859535,0.034881,4.235461,1.556003
1779877204.957823277,0.034869,4.234675,1.554932
1779877204.977802515,0.032345,4.234162,1.563006
1779877204.997774839,0.032338,4.233429,1.562031
1779877205.017742157,0.032331,4.232721,1.561145
1779877205.037742376,0.032323,4.232035,1.560289
1779877205.057718992,0.032315,4.231375,1.559577
1779877205.077719927,0.019662,4.228686,1.567478
1779877205.097691298,0.019659,4.228045,1.566963
1779877205.117831707,0.019656,4.227410,1.566605
1779877205.137804747,0.019653,4.226793,1.566336
1779877205.157794714,0.019650,4.226188,1.566113
1779877205.177767754,0.009708,4.222743,1.574618
1779877205.197772980,0.009711,4.222067,1.574441
1779877205.217731237,0.009715,4.221364,1.574256
1779877205.237734556,0.009718,4.220632,1.574084
1779877205.257704258,0.009722,4.219874,1.573812
1779877205.277681828,0.004213,4.213392,1.581945
1779877205.297653675,0.004225,4.212484,1.581616
1779877205.317653418,0.004238,4.211506,1.581188
1779877205.337798357,0.004251,4.210453,1.580690
1779877205.357769251,0.004264,4.209341,1.580091
1779877205.377745867,0.001421,4.202633,1.587825
1779877205.397715569,0.001446,4.201315,1.587146
1779877205.417685747,0.001472,4.199899,1.586343
1779877205.437679529,0.001499,4.198384,1.585450
1779877205.457649231,0.001525,4.196772,1.584443
1779877205.477632523,-0.000113,4.188536,1.591444
1779877205.497622728,-0.000072,4.186709,1.590158
1779877205.517617941,-0.000032,4.184775,1.588853
1779877205.537763357,0.000007,4.182720,1.587386
1779877205.557761908,0.000045,4.180573,1.585889
1779877205.577736616,-0.006939,4.172201,1.592370
1779877205.597737312,-0.006888,4.169908,1.590709
1779877205.617701054,-0.006840,4.167541,1.588993
1779877205.637701750,-0.006795,4.165092,1.587238
1779877205.657673836,-0.006752,4.162569,1.585556
1779877205.677670479,-0.019000,4.156572,1.591091
1779877205.687650919,-0.018974,4.155293,1.590217
1779877205.717611790,-0.018902,4.151432,1.587628
1779877205.737617016,-0.018859,4.148819,1.585920
1779877205.757580280,-0.018820,4.146185,1.584298
1779877205.777554989,-0.026707,4.143325,1.589273
1779877205.797706366,-0.026662,4.140722,1.587775
1779877205.817696571,-0.026620,4.138160,1.586272
1779877205.837700129,-0.026583,4.135617,1.584774
1779877205.857669830,-0.026550,4.133098,1.583321
1779877205.877674580,-0.037141,4.131486,1.587884
1779877205.897647858,-0.037102,4.129048,1.586451
1779877205.917633057,-0.037067,4.126647,1.584967
1779877205.937605381,-0.037037,4.124286,1.583595
1779877205.957604408,-0.037009,4.121959,1.582185
1779877205.977570772,-0.028149,4.120155,1.587422
1779877205.997553110,-0.028113,4.117878,1.586148
1779877206.017546415,-0.028081,4.115626,1.584858
1779877206.037513733,-0.028052,4.113403,1.583605
1779877206.057687044,-0.028025,4.111182,1.582394
1779877206.077657461,-0.028824,4.112685,1.587559
1779877206.097658157,-0.028788,4.110484,1.586467
1779877206.117627859,-0.028755,4.108291,1.585306
1779877206.137596846,-0.028725,4.106102,1.584157
1779877206.157599449,-0.028696,4.103913,1.583035
1779877206.177592278,-0.025418,4.105544,1.587876
1779877206.197567701,-0.025382,4.103348,1.586886
1779877206.217560530,-0.025347,4.101146,1.585878
1779877206.237561464,-0.025315,4.098938,1.584913
1779877206.257531643,-0.025284,4.096730,1.584018
1779877206.277529716,-0.013714,4.098652,1.589371
1779877206.297506332,-0.013674,4.096441,1.588569
1779877206.317473173,-0.013635,4.094228,1.587731
1779877206.337645531,-0.013598,4.091990,1.586878
1779877206.357615948,-0.013563,4.089773,1.586025
1779877206.377616882,-0.006303,4.090787,1.590285
1779877206.397589207,-0.006261,4.088575,1.589454
1779877206.417560816,-0.006220,4.086365,1.588617
1779877206.437554598,-0.006182,4.084155,1.587902
1779877206.457551718,-0.006145,4.081946,1.587187
1779877206.477523565,-0.001889,4.080781,1.591053
1779877206.497505426,-0.001844,4.078568,1.590327
1779877206.517465353,-0.001802,4.076357,1.589606
1779877206.537442684,-0.001761,4.074141,1.588885
1779877206.557585716,-0.001721,4.071904,1.588162
1779877206.577581882,-0.006310,4.070239,1.591276
1779877206.597561598,-0.006264,4.067993,1.590628
1779877206.617589474,-0.006219,4.065730,1.590037
1779877206.637527227,-0.006176,4.063466,1.589459
1779877206.657499790,-0.006134,4.061185,1.588943
1779877206.677497864,0.003375,4.060244,1.592164
1779877206.687467098,0.003400,4.059089,1.591900
1779877206.717435122,0.003473,4.055602,1.591061
1779877206.737434626,0.003521,4.053253,1.590511
1779877206.757423162,0.003567,4.050889,1.589992
1779877206.777576685,0.005058,4.050852,1.592995
1779877206.797558784,0.005109,4.048495,1.592523
1779877206.817523003,0.005160,4.046140,1.592176
1779877206.837520599,0.005210,4.043780,1.591823
1779877206.857497454,0.005259,4.041424,1.591450
1779877206.877500296,0.005077,4.041215,1.593934
1779877206.897464514,0.005129,4.038915,1.593594
1779877206.917465210,0.005180,4.036636,1.593274
1779877206.937434673,0.005229,4.034384,1.592993
1779877206.957434416,0.005277,4.032153,1.592771
1779877206.977398396,-0.002533,4.030299,1.593861
1779877206.997403383,-0.002484,4.028115,1.593611
1779877207.017381668,-0.002436,4.025958,1.593380
1779877207.037519217,-0.002388,4.023808,1.593139
1779877207.057511330,-0.002342,4.021698,1.592956
1779877207.077483654,-0.005325,4.020458,1.593583
1779877207.097486258,-0.005277,4.018343,1.593442
1779877207.117451906,-0.005230,4.016233,1.593307
1779877207.137449741,-0.005183,4.014123,1.593151
1779877207.157414675,-0.005136,4.012018,1.593045
1779877207.177398920,0.005345,4.009413,1.594953
1779877207.197400570,0.005398,4.007252,1.594871
1779877207.217367411,0.005451,4.005073,1.594766
1779877207.237359524,0.005504,4.002869,1.594675
1779877207.257329464,0.005558,4.000645,1.594600
1779877207.277326584,-0.001035,3.996849,1.595423
1779877207.297478914,-0.000978,3.994542,1.595451
1779877207.317471743,-0.000920,3.992224,1.595470
1779877207.337451458,-0.000861,3.989877,1.595448
1779877207.357443094,-0.000802,3.987498,1.595443
1779877207.377414227,-0.013336,3.982557,1.595735
1779877207.397418261,-0.013275,3.980146,1.595710
1779877207.417385817,-0.013214,3.977720,1.595744
1779877207.437359095,-0.013153,3.975276,1.595706
1779877207.457350254,-0.013091,3.972812,1.595781
1779877207.477318287,0.001863,3.968135,1.596780
1779877207.497301817,0.001927,3.965673,1.596923
1779877207.517440081,0.001992,3.963190,1.597089
1779877207.537458420,0.002057,3.960720,1.597231
1779877207.557417631,0.002122,3.958255,1.597346
1779877207.577380657,0.006394,3.954225,1.598333
1779877207.597384691,0.006461,3.951769,1.598422
1779877207.617350101,0.006529,3.949324,1.598490
1779877207.637323380,0.006596,3.946884,1.598618
1779877207.657321930,0.006664,3.944447,1.598729
1779877207.677290201,0.001288,3.939147,1.599223
1779877207.697294712,0.001357,3.936712,1.599359
1779877207.717261076,0.001426,3.934284,1.599429
1779877207.737418652,0.001496,3.931835,1.599573
1779877207.757394791,0.001566,3.929409,1.599779
1779877207.777376890,0.013848,3.925957,1.600730
1779877207.797380209,0.013921,3.923514,1.600973
1779877207.817351341,0.013995,3.921068,1.601264
1779877207.837343693,0.014070,3.918614,1.601638
1779877207.857313871,0.014146,3.916157,1.601997
1779877207.877314329,0.015488,3.913239,1.603298
1779877207.897286415,0.015569,3.910774,1.603669
1779877207.917255402,0.015650,3.908306,1.604046
1779877207.937255144,0.015733,3.905830,1.604455
1779877207.957227707,0.015816,3.903353,1.604951
1779877207.977376461,0.016824,3.900652,1.606009
1779877207.997375011,0.016911,3.898188,1.606588
1779877208.017341137,0.016999,3.895733,1.607243
1779877208.037317038,0.017089,3.893284,1.607899
1779877208.057286024,0.017180,3.890842,1.608598
1779877208.077285767,0.026427,3.890078,1.610240
1779877208.087260008,0.026475,3.888866,1.610654
1779877208.117223740,0.026622,3.885223,1.611895
1779877208.137201071,0.026722,3.882804,1.612779
1779877208.157193899,0.026824,3.880389,1.613672
1779877208.177340746,0.027568,3.878184,1.615509
1779877208.187343359,0.027622,3.876969,1.615961
1779877208.217310667,0.027789,3.873319,1.617318
1779877208.237289190,0.027903,3.870878,1.618199
1779877208.257278442,0.028020,3.868430,1.619057
1779877208.277253389,0.033713,3.866991,1.621944
