timestamp,x,y
1780493654.6081018,0.33028045296669006,2.56028151512146
1780493654.7091613,0.33089780807495117,2.560420274734497
1780493654.8117366,0.3313392996788025,2.5605416297912598
1780493654.9096358,0.33166658878326416,2.560973882675171
1780493655.009649,0.331971138715744,2.5613675117492676
1780493655.1083186,0.3323732316493988,2.5615148544311523
1780493655.210895,0.3323571979999542,2.5616884231567383
1780493655.3097165,0.3321499526500702,2.5614371299743652
1780493655.408786,0.33190110325813293,2.5611519813537598
1780493655.5104575,0.3319801986217499,2.5607309341430664
1780493655.6091752,0.33183562755584717,2.5604350566864014
1780493655.7101722,0.33149343729019165,2.560180902481079
1780493655.8104982,0.33130836486816406,2.559873104095459
1780493655.9082367,0.3312565088272095,2.559779644012451
1780493656.0073848,0.331461638212204,2.5596063137054443
1780493656.1083806,0.331185907125473,2.5592141151428223
1780493656.208077,0.33119359612464905,2.559401512145996
1780493656.3090324,0.3311142325401306,2.5597290992736816
1780493656.408486,0.33082714676856995,2.5600295066833496
1780493656.5061872,0.330891877412796,2.5604140758514404
1780493656.6079457,0.3310471475124359,2.5607855319976807
1780493656.7090573,0.3313795030117035,2.5614356994628906
1780493656.805818,0.331331342458725,2.5622496604919434
1780493656.907877,0.33142951130867004,2.562842845916748
1780493657.0067208,0.3319321572780609,2.5634255409240723
1780493657.1061397,0.3323516249656677,2.5636348724365234
1780493657.2082167,0.3324129581451416,2.5634841918945312
1780493657.3062968,0.33226487040519714,2.563403606414795
1780493657.4085946,0.3321058452129364,2.563405752182007
1780493657.5082974,0.3317719101905823,2.5632266998291016
1780493657.6117253,0.3312568664550781,2.5628561973571777
1780493657.7079198,0.3311709463596344,2.5622005462646484
1780493657.808759,0.33152711391448975,2.5619661808013916
1780493657.9063447,0.331843763589859,2.562922716140747
1780493658.0081072,0.33199983835220337,2.565122127532959
1780493658.1062548,0.3346938490867615,2.572505235671997
1780493658.2050648,0.3368055522441864,2.584946632385254
1780493658.3072915,0.33636733889579773,2.600250720977783
1780493658.404976,0.33730316162109375,2.6174731254577637
1780493658.5060432,0.3386240601539612,2.633436679840088
1780493658.6056426,0.3377492427825928,2.648897647857666
1780493658.705436,0.3323434889316559,2.6634740829467773
1780493658.8058178,0.3279332220554352,2.675926685333252
1780493658.9050665,0.3225381672382355,2.6875722408294678
1780493659.0078444,0.31739839911460876,2.7038090229034424
1780493659.1052544,0.3144935369491577,2.71964693069458
1780493659.2053542,0.31225451827049255,2.740170955657959
1780493659.3068202,0.3125682771205902,2.757164716720581
1780493659.4055986,0.3149096369743347,2.7789745330810547
1780493659.5040834,0.31783154606819153,2.7988333702087402
1780493659.6052408,0.3181854486465454,2.8176465034484863
1780493659.7042053,0.3166779577732086,2.8366706371307373
1780493659.8041723,0.315829336643219,2.8589072227478027
1780493659.9043686,0.31566479802131653,2.8798444271087646
1780493660.0072103,0.3130374252796173,2.901521682739258
1780493660.106343,0.3101884722709656,2.920830249786377
1780493660.2061982,0.3068733513355255,2.9422616958618164
1780493660.3057714,0.3019181191921234,2.9598257541656494
1780493660.4052005,0.2962951958179474,2.979581117630005
1780493660.5047398,0.29037585854530334,3.0019607543945312
1780493660.6049478,0.28411442041397095,3.0219993591308594
1780493660.7075927,0.278484970331192,3.0405471324920654
1780493660.804755,0.27546820044517517,3.0595662593841553
1780493660.9004116,0.2748596668243408,3.07920241355896
1780493661.0077217,0.2725456655025482,3.098327875137329
1780493661.1049745,0.2720129191875458,3.11916184425354
1780493661.2053702,0.27038779854774475,3.140340566635132
1780493661.3044934,0.26808738708496094,3.164232015609741
1780493661.406135,0.2648410499095917,3.1888949871063232
1780493661.505761,0.2630693316459656,3.2136342525482178
1780493661.6030715,0.2606064975261688,3.23866868019104
1780493661.702703,0.26110389828681946,3.259354829788208
1780493661.806301,0.2613741457462311,3.2881886959075928
1780493661.9048975,0.26194536685943604,3.315075635910034
1780493662.0054317,0.2644878625869751,3.338343858718872
1780493662.105698,0.26616522669792175,3.361880302429199
1780493662.2051687,0.266954630613327,3.384751558303833
1780493662.3047798,0.26721885800361633,3.403381109237671
1780493662.4034321,0.2664576470851898,3.427063226699829
1780493662.503821,0.2645972669124603,3.4516944885253906
1780493662.6038194,0.26481369137763977,3.4752631187438965
1780493662.702498,0.26365017890930176,3.4999399185180664
1780493662.8055136,0.25879955291748047,3.5309107303619385
1780493662.904238,0.2557952404022217,3.5577709674835205
1780493663.0038648,0.2559353709220886,3.579463243484497
1780493663.1025121,0.25268691778182983,3.610656261444092
1780493663.203958,0.24860285222530365,3.635014533996582
1780493663.3037755,0.24484066665172577,3.6570944786071777
1780493663.4043682,0.24326619505882263,3.67409086227417
1780493663.505208,0.2424684762954712,3.6975436210632324
1780493663.6034195,0.24139468371868134,3.714723825454712
1780493663.704943,0.2391505390405655,3.737239122390747
1780493663.8049638,0.23787784576416016,3.7615368366241455
1780493663.8984761,0.23581402003765106,3.7850821018218994
1780493664.0050168,0.23462985455989838,3.809398651123047
1780493664.1029687,0.23070213198661804,3.836158037185669
1780493664.2057242,0.22800330817699432,3.8615026473999023
1780493664.3061886,0.2274283468723297,3.8885080814361572
1780493664.404615,0.2251001000404358,3.9115049839019775
1780493664.5044062,0.22584569454193115,3.9345943927764893
1780493664.6050205,0.2269296795129776,3.9556832313537598
1780493664.7008104,0.22861722111701965,3.977522611618042
1780493664.800059,0.23007315397262573,4.002842426300049
1780493664.90544,0.2315601408481598,4.024910926818848
1780493665.0046477,0.23187772929668427,4.048935890197754
1780493665.1033065,0.22987516224384308,4.073658466339111
1780493665.2018707,0.22284339368343353,4.098567008972168
1780493665.3053918,0.21703508496284485,4.124803066253662
1780493665.4036186,0.21225331723690033,4.151669979095459
1780493665.4994059,0.2086130976676941,4.177368640899658
1780493665.6075377,0.2049749344587326,4.200439929962158
1780493665.705342,0.2019134908914566,4.22243595123291
1780493665.7994833,0.1974436491727829,4.245883941650391
1780493665.9059105,0.1932862251996994,4.269402980804443
1780493666.005838,0.19009196758270264,4.294910430908203
1780493666.0997698,0.18691319227218628,4.320394039154053
1780493666.2040048,0.1840892881155014,4.3464789390563965
1780493666.305837,0.18125402927398682,4.372533798217773
1780493666.4056761,0.177667036652565,4.397496700286865
1780493666.4980953,0.17557592689990997,4.423397064208984
1780493666.6050146,0.17372965812683105,4.447749614715576
1780493666.706943,0.17121843993663788,4.471031188964844
1780493666.8055122,0.1688019335269928,4.494683265686035
1780493666.9036589,0.1665993481874466,4.516907215118408
1780493667.0026178,0.16386106610298157,4.537467002868652
1780493667.1084583,0.15752606093883514,4.558453559875488
1780493667.2010608,0.15101571381092072,4.580191612243652
1780493667.3027701,0.1455400586128235,4.601749420166016
1780493667.4084222,0.14096426963806152,4.626729965209961
1780493667.5073445,0.1337847262620926,4.652848720550537
1780493667.605482,0.128444105386734,4.678974151611328
1780493667.7056417,0.1231367215514183,4.704448223114014
1780493667.8078518,0.1144600585103035,4.731020450592041
1780493667.9094987,0.10735580325126648,4.754137992858887
1780493668.0091696,0.0946391373872757,4.776646614074707
1780493668.110212,0.08073222637176514,4.799654483795166
1780493668.2075996,0.07116565853357315,4.817103862762451
1780493668.3107197,0.0611073337495327,4.844907760620117
1780493668.4122546,0.05766627565026283,4.86927604675293
1780493668.5098338,0.05470592901110649,4.893067359924316
1780493668.6116312,0.04983023554086685,4.916341781616211
1780493668.712124,0.043641407042741776,4.940090656280518
1780493668.814244,0.038176581263542175,4.960733413696289
1780493668.9132588,0.02951711416244507,4.989323616027832
1780493669.0117934,0.024846477434039116,5.012373447418213
1780493669.1126907,0.01904722861945629,5.032783508300781
1780493669.215266,0.0103199053555727,5.057658672332764
1780493669.3155768,0.003541711950674653,5.081508159637451
1780493669.4161553,-0.0023779396433383226,5.103755950927734
1780493669.5140803,-0.009464176371693611,5.129366397857666
1780493669.614684,-0.016332168132066727,5.152111053466797
1780493669.7165499,-0.02707362174987793,5.176070690155029
1780493669.814072,-0.038263291120529175,5.1987996101379395
1780493669.9135373,-0.04965401068329811,5.22050142288208
1780493670.0178807,-0.060228317975997925,5.240490913391113
1780493670.1168504,-0.0679207295179367,5.2557454109191895
1780493670.2165291,-0.07536665350198746,5.2765889167785645
1780493670.3160565,-0.08416715264320374,5.297364711761475
1780493670.4183803,-0.09110882133245468,5.319034099578857
1780493670.5156193,-0.09757120162248611,5.343801975250244
1780493670.622963,-0.10385291278362274,5.3692426681518555
